# s_m, x_m, y_m, vx_mps
46.0672931,3.9004414,5.3500701,4.9165835
46.0972849,3.8794705,5.3286287,4.9318609
46.1272766,3.8585215,5.307166,4.9470819
46.1572683,3.8375944,5.2856819,4.962247
46.18726,3.8166892,5.2641765,4.9773568
46.2172518,3.795806,5.2426497,4.9924118
46.2472435,3.7749448,5.2211016,5.0
46.2772352,3.754106,5.1995319,5.0
46.3072269,3.7332898,5.1779404,5.0
46.3372187,3.7124964,5.156327,5.0
46.3672104,3.6917261,5.1346914,5.0
46.3972021,3.6709791,5.1130334,5.0
46.4271939,3.6502558,5.0913529,5.0
46.4571856,3.6295564,5.0696496,5.0
46.4871773,3.6088811,5.0479234,5.0
46.517169,3.5882302,5.0261741,5.0
46.5471608,3.5676041,5.0044013,5.0
46.5771525,3.5470037,4.9826043,5.0
46.6071442,3.5264293,4.9607821,5.0
46.6371359,3.505882,4.9389342,5.0
46.6671277,3.4853629,4.9170599,5.0
46.6971194,3.464873,4.8951587,5.0
46.7271111,3.4444124,4.8732299,5.0
46.7571029,3.4239813,4.8512736,5.0
46.7870946,3.4035798,4.8292898,5.0
46.8170863,3.3832079,4.8072786,5.0
46.847078,3.3628657,4.78524,5.0
46.8770698,3.3425532,4.763174,5.0
46.9070615,3.3222704,4.7410807,5.0
46.9370532,3.3020174,4.7189601,5.0
46.9670449,3.2817943,4.6968122,5.0
46.9970367,3.261601,4.6746372,5.0
47.0270284,3.2414377,4.6524349,5.0
47.0570201,3.2213043,4.6302054,5.0
47.0870119,3.2012009,4.6079489,5.0
47.1170036,3.1811276,4.5856652,5.0
47.1469953,3.1610844,4.5633545,5.0
47.176987,3.1410713,4.5410168,5.0
47.2069788,3.1210884,4.5186521,5.0
47.2369705,3.1011358,4.4962604,5.0
47.2669622,3.0812134,4.4738418,5.0
47.2969539,3.0613213,4.4513964,5.0
47.3269457,3.0414595,4.4289241,5.0
47.3569374,3.0216279,4.4064247,5.0
47.3869291,3.0018268,4.3838986,5.0
47.4169209,2.9820561,4.3613457,5.0
47.4469126,2.962316,4.3387661,5.0
47.4769043,2.9426064,4.3161599,5.0
47.506896,2.9229274,4.2935271,5.0
47.5368878,2.903279,4.2708676,5.0
47.5668795,2.8836614,4.2481816,5.0
47.5968712,2.8640744,4.2254691,5.0
47.6268629,2.8445183,4.2027301,5.0
47.6568547,2.8249929,4.1799646,5.0
47.6868464,2.8054984,4.1571728,5.0
47.7168381,2.7860348,4.1343545,5.0
47.7468299,2.7666021,4.11151,5.0
47.7768216,2.7472003,4.0886391,5.0
47.8068133,2.7278296,4.065742,5.0
47.836805,2.7084899,4.0428187,5.0
47.8667968,2.6891814,4.0198691,5.0
47.8967885,2.6699039,3.9968935,5.0
47.9267802,2.6506577,3.9738917,5.0
47.9567719,2.6314426,3.9508638,5.0
47.9867637,2.6122588,3.92781,5.0
48.0167554,2.5931063,3.9047301,5.0
48.0467471,2.5739851,3.8816242,5.0
48.0767389,2.5548953,3.8584925,5.0
48.1067306,2.5358369,3.8353348,5.0
48.1367223,2.51681,3.8121514,5.0
48.166714,2.4978146,3.7889421,5.0
48.1967058,2.4788507,3.765707,5.0
48.2266975,2.4599184,3.7424462,5.0
48.2566892,2.4410176,3.7191596,5.0
48.2866809,2.4221484,3.6958473,5.0
48.3166727,2.4033109,3.6725094,5.0
48.3466644,2.3845052,3.6491459,5.0
48.3766561,2.3657312,3.6257569,5.0
48.4066479,2.3469891,3.6023423,5.0
48.4366396,2.3282788,3.5789023,5.0
48.4666313,2.3096005,3.5554369,5.0
48.496623,2.290954,3.5319461,5.0
48.5266148,2.2723396,3.50843,5.0
48.5566065,2.2537572,3.4848885,5.0
48.5865982,2.2352068,3.4613218,5.0
48.6165899,2.2166886,3.4377299,5.0
48.6465817,2.1982025,3.4141127,5.0
48.6765734,2.1797486,3.3904705,5.0
48.7065651,2.1613269,3.366803,5.0
48.7365569,2.1429375,3.3431106,5.0
48.7665486,2.1245804,3.319393,5.0
48.7965403,2.1062557,3.2956505,5.0
48.826532,2.0879633,3.2718831,5.0
48.8565238,2.0697034,3.2480906,5.0
48.8865155,2.051476,3.2242734,5.0
48.9165072,2.0332811,3.2004312,5.0
48.9464989,2.0151187,3.1765643,5.0
48.9764907,1.996989,3.1526726,5.0
49.0064824,1.9788919,3.1287561,5.0
49.0364741,1.9608274,3.104815,5.0
49.0664659,1.9427958,3.0808492,5.0
49.0964576,1.9247968,3.0568588,5.0
49.1264493,1.9068307,3.0328438,5.0
49.156441,1.8888975,3.0088042,5.0
49.1864328,1.8709971,2.9847402,5.0
49.2164245,1.8531297,2.9606517,5.0
49.2464162,1.8352953,2.9365387,5.0
49.2764079,1.8174939,2.9124014,5.0
49.3063997,1.7997256,2.8882397,5.0
49.3363914,1.7819904,2.8640537,5.0
49.3663831,1.7642884,2.8398434,5.0
49.3963749,1.7466196,2.8156088,5.0
49.4263666,1.728984,2.7913501,5.0
49.4563583,1.7113817,2.7670672,5.0
49.48635,1.6938127,2.74276,5.0
49.5163418,1.6762771,2.7184288,5.0
49.5463335,1.6587749,2.6940735,5.0
49.5763252,1.6413062,2.6696942,5.0
49.6063169,1.623871,2.6452909,5.0
49.6363087,1.6064694,2.6208637,5.0
49.6663004,1.5891014,2.5964125,5.0
49.6962921,1.5717671,2.5719375,5.0
49.7262839,1.5544664,2.5474387,5.0
49.7562756,1.5371996,2.522916,5.0
49.7862673,1.5199665,2.4983696,5.0
49.816259,1.5027673,2.4737994,5.0
49.8462508,1.485602,2.4492056,5.0
49.8762425,1.4684707,2.4245881,5.0
49.9062342,1.4513733,2.399947,5.0
49.9362259,1.43431,2.3752823,5.0
49.9662177,1.4172809,2.350594,5.0
49.9962094,1.4002858,2.3258822,5.0
50.0262011,1.383325,2.3011469,5.0
50.0561929,1.3663984,2.2763882,5.0
50.0861846,1.3495061,2.2516061,5.0
50.1161763,1.3326481,2.2268006,5.0
50.146168,1.3158246,2.2019717,5.0
50.1761598,1.2990355,2.1771196,5.0
50.2061515,1.2822809,2.1522441,5.0
50.2361432,1.2655609,2.1273455,5.0
50.2661349,1.2488755,2.1024236,5.0
50.2961267,1.2322248,2.0774785,5.0
50.3261184,1.2156088,2.0525103,5.0
50.3561101,1.1990275,2.027519,5.0
50.3861019,1.1824811,2.0025046,5.0
50.4160936,1.1659696,1.9774672,5.0
50.4460853,1.1494931,1.9524067,5.0
50.476077,1.1330515,1.9273233,5.0
50.5060688,1.116645,1.902217,5.0
50.5360605,1.1002736,1.8770877,5.0
50.5660522,1.0839374,1.8519355,5.0
50.5960439,1.0676364,1.8267605,5.0
50.6260357,1.0513708,1.8015627,5.0
50.6560274,1.0351404,1.7763421,5.0
50.6860191,1.0189455,1.7510988,5.0
50.7160109,1.0027861,1.7258327,5.0
50.7460026,0.9866622,1.7005439,5.0
50.7759943,0.9705738,1.6752325,5.0
50.805986,0.9545212,1.6498984,5.0
50.8359778,0.9385042,1.6245418,5.0
50.8659695,0.9225231,1.5991625,5.0
50.8959612,0.9065778,1.5737608,5.0
50.9259529,0.8906684,1.5483365,5.0
50.9559447,0.874795,1.5228897,5.0
50.9859364,0.8589576,1.4974205,5.0
51.0159281,0.8431564,1.4719289,5.0
51.0459199,0.8273913,1.4464149,5.0
51.0759116,0.8116625,1.4208785,5.0
51.1059033,0.79597,1.3953198,5.0
51.135895,0.7803139,1.3697387,5.0
51.1658868,0.7646942,1.3441354,5.0
51.1958785,0.7491111,1.3185099,5.0
51.2258702,0.7335645,1.2928621,5.0
51.2558619,0.7180547,1.2671921,5.0
51.2858537,0.7025815,1.2415,5.0
51.3158454,0.6871452,1.2157857,5.0
51.3458371,0.6717458,1.1900493,5.0
51.3758289,0.6563834,1.1642908,5.0
51.4058206,0.641058,1.1385103,5.0
51.4358123,0.6257697,1.1127077,5.0
51.465804,0.6105186,1.0868832,5.0
51.4957958,0.5953048,1.0610366,5.0
51.5257875,0.5801284,1.0351681,5.0
51.5557792,0.5649894,1.0092777,5.0
51.5857709,0.5498879,0.9833654,5.0
51.6157627,0.534824,0.9574312,5.0
51.6457544,0.5197978,0.9314752,5.0
51.6757461,0.5048094,0.9054973,5.0
51.7057379,0.4898588,0.8794976,5.0
51.7357296,0.4749461,0.8534762,5.0
51.7657213,0.4600715,0.827433,5.0
51.795713,0.445235,0.801368,5.0
51.8257048,0.4304366,0.7752814,5.0
51.8556965,0.4156766,0.7491731,5.0
51.8856882,0.4009549,0.7230431,5.0
51.9156799,0.3862717,0.6968915,5.0
51.9456717,0.3716271,0.6707183,5.0
51.9756634,0.3570211,0.6445235,5.0
52.0056551,0.3424538,0.6183071,5.0
52.0356469,0.3279254,0.5920692,5.0
52.0656386,0.3134359,0.5658098,5.0
52.0956303,0.2989855,0.5395289,5.0
52.125622,0.2845742,0.5132265,5.0
52.1556138,0.2702021,0.4869026,5.0
52.1856055,0.2558693,0.4605573,5.0
52.2155972,0.241576,0.4341906,5.0
52.2455889,0.2273222,0.4078025,5.0
52.2755807,0.213108,0.381393,5.0
52.3055724,0.1989336,0.3549622,5.0
52.3355641,0.184799,0.3285101,5.0
52.3655559,0.1707044,0.3020366,5.0
52.3955476,0.1566498,0.2755419,5.0
52.4255393,0.1426354,0.2490259,5.0
52.455531,0.1286612,0.2224886,5.0
52.4855228,0.1147275,0.1959301,5.0
52.5155145,0.1008342,0.1693504,5.0
52.5455062,0.0869816,0.1427495,5.0
52.5754979,0.0731696,0.1161275,5.0
52.6054897,0.0593986,0.0894843,5.0
52.6354814,0.0456684,0.0628199,5.0
52.6654731,0.0319794,0.0361345,5.0
52.6954649,0.0183316,0.0094279,5.0
52.7254566,0.004725,-0.0172997,5.0
52.7554483,-0.0088401,-0.0440484,5.0
52.78544,-0.0223636,-0.0708181,5.0
52.8154318,-0.0358454,-0.0976088,5.0
52.8454235,-0.0492855,-0.1244206,5.0
52.8754152,-0.0626835,-0.1512533,5.0
52.9054069,-0.0760396,-0.178107,5.0
52.9353987,-0.0893534,-0.2049817,5.0
52.9653904,-0.1026249,-0.2318772,5.0
52.9953821,-0.1158539,-0.2587937,5.0
53.0253739,-0.1290403,-0.2857311,5.0
53.0553656,-0.1421841,-0.3126894,5.0
53.0853573,-0.1552849,-0.3396685,5.0
53.115349,-0.1683427,-0.3666685,5.0
53.1453408,-0.1813574,-0.3936893,5.0
53.1753325,-0.1943288,-0.4207309,5.0
53.2053242,-0.2072568,-0.4477933,5.0
53.2353159,-0.2201412,-0.4748765,5.0
53.2653077,-0.2329818,-0.5019804,5.0
53.2952994,-0.2457786,-0.529105,5.0
53.3252911,-0.2585313,-0.5562503,5.0
53.3552829,-0.2712399,-0.5834163,5.0
53.3852746,-0.2839042,-0.610603,5.0
53.4152663,-0.296524,-0.6378103,5.0
53.445258,-0.3090992,-0.6650383,5.0
53.4752498,-0.3216296,-0.692287,5.0
53.5052415,-0.3341151,-0.7195563,5.0
53.5352332,-0.3465554,-0.7468461,5.0
53.5652249,-0.3589505,-0.7741566,5.0
53.5952167,-0.3713002,-0.8014876,5.0
53.6252084,-0.3836044,-0.8288392,5.0
53.6552001,-0.3958627,-0.8562113,5.0
53.6851919,-0.4080752,-0.883604,5.0
53.7151836,-0.4202416,-0.9110171,5.0
53.7451753,-0.4323617,-0.9384507,5.0
53.775167,-0.4444354,-0.9659048,5.0
53.8051588,-0.4564625,-0.9933793,5.0
53.8351505,-0.4684428,-1.0208743,5.0
53.8651422,-0.4803762,-1.0483897,5.0
53.8951339,-0.4922624,-1.0759254,5.0
53.9251257,-0.5041014,-1.1034816,5.0
53.9551174,-0.5158928,-1.1310581,5.0
53.9851091,-0.5276366,-1.158655,5.0
54.0151009,-0.5393325,-1.1862721,5.0
54.0450926,-0.5509804,-1.2139096,5.0
54.0750843,-0.56258,-1.2415674,5.0
54.105076,-0.5741312,-1.2692454,5.0
54.1350678,-0.5856338,-1.2969437,5.0
54.1650595,-0.5970876,-1.3246622,5.0
54.1950512,-0.6084923,-1.352401,5.0
54.2250429,-0.6198479,-1.3801599,5.0
54.2550347,-0.631154,-1.407939,5.0
54.2850264,-0.6424106,-1.4357382,5.0
54.3150181,-0.6536173,-1.4635576,5.0
54.3450099,-0.664774,-1.4913971,5.0
54.3750016,-0.6758805,-1.5192566,5.0
54.4049933,-0.6869365,-1.5471363,5.0
54.434985,-0.6979419,-1.5750359,5.0
54.4649768,-0.7088964,-1.6029556,5.0
54.4949685,-0.7197999,-1.6308953,5.0
54.5249602,-0.730652,-1.6588549,5.0
54.5549519,-0.7414526,-1.6868342,5.0
54.5849437,-0.7522014,-1.7148335,5.0
54.6149354,-0.7628982,-1.7428526,5.0
54.6449271,-0.7735429,-1.7708916,5.0
54.6749189,-0.7841352,-1.7989504,5.0
54.7049106,-0.7946748,-1.8270291,5.0
54.7349023,-0.8051616,-1.8551276,5.0
54.764894,-0.8155952,-1.8832458,5.0
54.7948858,-0.8259756,-1.9113838,5.0
54.8248775,-0.8363023,-1.9395415,5.0
54.8548692,-0.8465753,-1.9677189,5.0
54.8848609,-0.8567942,-1.9959159,5.0
54.9148527,-0.8669588,-2.0241326,5.0
54.9448444,-0.8770689,-2.0523688,5.0
54.9748361,-0.8871242,-2.0806247,4.9926047
55.0048279,-0.8971245,-2.1089001,4.9782795
55.0348196,-0.9070694,-2.137195,4.9639149
55.0648113,-0.9169585,-2.1655095,4.949513
55.094803,-0.9267913,-2.1938436,4.9350732
55.1247948,-0.9365676,-2.2221973,4.920595
55.1547865,-0.9462867,-2.2505707,4.9060779
55.1847782,-0.9559483,-2.2789637,4.8915215
55.2147699,-0.965552,-2.3073764,4.8769251
55.2447617,-0.9750972,-2.3358088,4.8622883
55.2747534,-0.9845837,-2.3642609,4.8476105
55.3047451,-0.9940108,-2.3927328,4.8328912
55.3347369,-1.0033782,-2.4212244,4.8181297
55.3647286,-1.0126854,-2.4497357,4.8033256
55.3947203,-1.0219317,-2.4782663,4.7884782
55.424712,-1.031117,-2.5068165,4.773587
55.4547038,-1.0402407,-2.5353865,4.7586513
55.4846955,-1.0493023,-2.5639763,4.7436706
55.5146872,-1.0583015,-2.5925858,4.7286442
55.5446789,-1.0672377,-2.6212151,4.7135714
55.5746707,-1.0761104,-2.6498642,4.6984517
55.6046624,-1.0849193,-2.6785329,4.6832844
55.6346541,-1.0936637,-2.7072215,4.6680687
55.6646459,-1.1023433,-2.7359297,4.652804
55.6946376,-1.1109575,-2.7646577,4.6374896
55.7246293,-1.1195059,-2.7934053,4.6221249
55.754621,-1.1279879,-2.8221726,4.6067089
55.7846128,-1.1364032,-2.8509596,4.5912413
55.8146045,-1.1447511,-2.8797663,4.5757212
55.8445962,-1.1530312,-2.9085925,4.5601479
55.8745879,-1.161243,-2.9374383,4.5445255
55.9045797,-1.1693858,-2.9663037,4.5288879
55.9345714,-1.1774585,-2.9951889,4.5133096
55.9645631,-1.1854586,-3.0240943,4.4978088
55.9945549,-1.1933834,-3.0530205,4.4823845
56.0245466,-1.2012301,-3.0819677,4.467036
56.0545383,-1.2089958,-3.1109361,4.4517626
56.08453,-1.2166779,-3.1399269,4.4365617
56.1145218,-1.2242735,-3.1689405,4.4214438
56.1445135,-1.2317797,-3.1979765,4.4063306
56.1745052,-1.2391949,-3.2270361,4.3911653
56.2044969,-1.2465191,-3.2561195,4.3759214
56.2344887,-1.2537517,-3.2852261,4.3605958
56.2644804,-1.2608926,-3.3143554,4.3451899
56.2944721,-1.2679414,-3.3435072,4.3297006
56.3244639,-1.2748981,-3.3726812,4.3141275
56.3544556,-1.2817623,-3.4018772,4.2984687
56.3844473,-1.2885337,-3.4310949,4.282723
56.414439,-1.2952123,-3.460334,4.2668887
56.4444308,-1.3017978,-3.4895943,4.2509642
56.4744225,-1.30829,-3.5188754,4.2349478
56.5044142,-1.3146888,-3.5481771,4.2188378
56.5344059,-1.3209938,-3.5774991,4.2026323
56.5643977,-1.3272049,-3.6068402,4.1863294
56.5943894,-1.3333221,-3.6362011,4.1699271
56.6243811,-1.3393452,-3.6655816,4.1534233
56.6543729,-1.3452741,-3.6949814,4.1368159
56.6843646,-1.3511087,-3.7244,4.1201028
56.7143563,-1.356849,-3.7538374,4.1032818
56.744348,-1.3624948,-3.783293,4.0863506
56.7743398,-1.3680462,-3.8127666,4.069307
56.8043315,-1.3735029,-3.8422579,4.0521485
56.8343232,-1.3788652,-3.8717665,4.0348727
56.8643149,-1.3841328,-3.9012921,4.0174772
56.8943067,-1.3893059,-3.9308345,3.9999595
56.9242984,-1.3943845,-3.9603932,3.9823171
56.9542901,-1.3993687,-3.9899679,3.9645473
56.9842819,-1.4042584,-4.0195584,3.9466475
57.0142736,-1.4090538,-4.0491642,3.9286151
57.0442653,-1.4137551,-4.0787852,3.9104472
57.074257,-1.4183623,-4.108421,3.8921412
57.1042488,-1.4228756,-4.1380712,3.8736942
57.1342405,-1.4272951,-4.1677356,3.8551036
57.1642322,-1.4316211,-4.1974137,3.8363664
57.1942239,-1.4358537,-4.2271053,3.8174798
57.2242157,-1.4399931,-4.25681,3.7984412
57.2542074,-1.4440396,-4.2865274,3.7792474
57.2841991,-1.4479933,-4.3162574,3.7598958
57.3141909,-1.4518546,-4.3459994,3.7403834
57.3441826,-1.4556238,-4.3757533,3.7207074
57.3741743,-1.459301,-4.4055187,3.7008648
57.404166,-1.4628866,-4.4352952,3.6808529
57.4341578,-1.4663809,-4.4650827,3.6606686
57.4641495,-1.4697842,-4.4948807,3.6403093
57.4941412,-1.4730967,-4.5246888,3.6197719
57.5241329,-1.4763187,-4.5545068,3.5990538
57.5541247,-1.4794506,-4.5843343,3.5781521
57.5841164,-1.4824926,-4.6141711,3.557064
57.6141081,-1.4854451,-4.6440169,3.5357869
57.6440999,-1.4883083,-4.6738713,3.5143179
57.6740916,-1.4910824,-4.7037342,3.4926543
57.7040833,-1.4937678,-4.7336052,3.4707934
57.734075,-1.4963635,-4.7634843,3.4489445
57.7640668,-1.4988644,-4.7933715,3.4273721
57.7940585,-1.50126,-4.8232676,3.4061309
57.8240502,-1.5035383,-4.853173,3.3852135
57.8540419,-1.5056873,-4.8830881,3.3646128
57.8840337,-1.5076948,-4.9130133,3.3443221
57.9140254,-1.5095489,-4.9429471,3.3243351
57.9440171,-1.5112377,-4.9728903,3.3046457
57.9740089,-1.5127491,-5.0028431,3.2852482
58.0040006,-1.5140713,-5.032805,3.2661374
58.0339923,-1.5151924,-5.0627751,3.2473084
58.063984,-1.5161004,-5.0927526,3.2287568
58.0939758,-1.5167834,-5.1227362,3.2104786
58.1239675,-1.5172296,-5.1527245,3.1924703
58.1539592,-1.5174269,-5.1827157,3.1747291
58.1839509,-1.5173635,-5.2127077,3.1572523
58.2139427,-1.5170275,-5.2426982,3.1400382
58.2439344,-1.5164067,-5.2726845,3.1230853
58.2739261,-1.5154894,-5.3026634,3.1063931
58.3039179,-1.5142634,-5.3326292,3.0899618
58.3339096,-1.5127168,-5.3625794,3.0737922
58.3639013,-1.5108374,-5.3925108,3.0578857
58.393893,-1.508613,-5.4224188,3.0422441
58.4238848,-1.5060315,-5.4522983,3.0268703
58.4538765,-1.5030806,-5.4821439,3.0117674
58.4838682,-1.4997479,-5.5119497,2.9969397
58.5138599,-1.4960211,-5.5417092,2.982392
58.5438517,-1.4918877,-5.5714154,2.9681299
58.5738434,-1.4873353,-5.6010607,2.95416
58.6038351,-1.4823513,-5.6306372,2.9404885
58.6338269,-1.4769236,-5.6601334,2.9271265
58.6638186,-1.4710394,-5.6895406,2.9141356
58.6938103,-1.4646844,-5.7188508,2.9015076
58.723802,-1.4578452,-5.7480522,2.8892228
58.7537938,-1.4505091,-5.7771333,2.877263
58.7837855,-1.442664,-5.8060815,2.8656091
58.8137772,-1.4342991,-5.8348837,2.8542415
58.8437689,-1.4254043,-5.8635263,2.84314
58.8737607,-1.4159704,-5.8919954,2.8322839
58.9037524,-1.4059892,-5.9202765,2.8216519
58.9337441,-1.3954533,-5.948356,2.81122
58.9637359,-1.3843558,-5.9762202,2.800962
58.9937276,-1.3726921,-6.0038524,2.7908551
59.0237193,-1.3604582,-6.0312369,2.7808763
59.053711,-1.3476512,-6.0583578,2.7710023
59.0837028,-1.3342691,-6.0851992,2.76121
59.1136945,-1.3203112,-6.1117452,2.7514765
59.1436862,-1.3057778,-6.1379796,2.7417793
59.173678,-1.2906702,-6.1638865,2.7320962
59.2036697,-1.2749907,-6.1894501,2.7224061
59.2336614,-1.2587426,-6.2146546,2.7126884
59.2636531,-1.241928,-6.2394876,2.702936
59.2936449,-1.2245498,-6.2639363,2.6931346
59.3236366,-1.2066169,-6.2879809,2.6832628
59.3536283,-1.1881359,-6.3116065,2.6733042
59.38362,-1.1691141,-6.3347985,2.6632438
59.4136118,-1.1495593,-6.3575425,2.6530685
59.4436035,-1.1294802,-6.3798244,2.642767
59.4735952,-1.1088855,-6.4016302,2.63233
59.503587,-1.0877848,-6.4229463,2.6217502
59.5335787,-1.0661879,-6.4437592,2.6110226
59.5635704,-1.0441048,-6.4640554,2.6001446
59.5935621,-1.021546,-6.4838216,2.5891159
59.6235539,-0.998522,-6.5030445,2.5779384
59.6535456,-0.9750439,-6.5217106,2.5666167
59.6835373,-0.9511227,-6.5398061,2.5551575
59.713529,-0.9267701,-6.5573172,2.5435698
59.7435208,-0.9019983,-6.5742292,2.5318646
59.7735125,-0.8768201,-6.5905272,2.5200547
59.8035042,-0.8512494,-6.6061953,2.5081536
59.833496,-0.8253019,-6.6212172,2.4961754
59.8634877,-0.7989949,-6.6355754,2.4841362
59.8934794,-0.7723231,-6.6492647,2.4720414
59.9234711,-0.7452623,-6.6622866,2.4598874
59.9534629,-0.7178892,-6.6745945,2.4476573
59.9834546,-0.6902359,-6.6861694,2.4353208
60.0134463,-0.6623292,-6.6969988,2.4228182
60.043438,-0.6340289,-6.7071323,2.4100451
60.0734298,-0.6055591,-6.7164932,2.3968092
60.1034215,-0.5768318,-6.725127,2.382846
60.1334132,-0.5479163,-6.733039,2.3677633
60.163405,-0.5187926,-6.7402779,2.3510297
60.1933967,-0.4895779,-6.7468782,2.3320418
60.2233884,-0.4602148,-6.7529315,2.3102375
60.2533801,-0.4307387,-6.7585051,2.2855632
60.2833719,-0.4011992,-6.763626,2.2603014
60.3133636,-0.3715838,-6.7682433,2.2391159
60.3433553,-0.3418788,-6.7722198,2.218683
60.373347,-0.3120862,-6.7754947,2.1984593
60.4033388,-0.2821966,-6.7780368,2.1798903
60.4333305,-0.2522518,-6.7797639,2.1637298
60.4633222,-0.2223315,-6.780571,2.1499175
60.493314,-0.1922624,-6.7803595,2.1379332
60.5233057,-0.1623904,-6.7790505,2.1274222
60.5532974,-0.132497,-6.7765716,2.1179452
60.5832891,-0.1026545,-6.7728663,2.1093827
60.6132809,-0.0731273,-6.7679182,2.1025291
60.6432726,-0.0438272,-6.761655,2.0963984
60.6732643,-0.0148174,-6.7540484,2.0905724
60.703256,0.0138144,-6.7450965,2.0851437
60.7332478,0.0419924,-6.7347986,2.080062
60.7632395,0.0696424,-6.7231599,2.075305
60.7932312,0.0966919,-6.71019,2.0708277
60.823223,0.1230687,-6.6959046,2.066571
60.8532147,0.1487018,-6.6803258,2.0624597
60.8832064,0.1735213,-6.6634822,2.0584052
60.9131981,0.1974602,-6.6454092,2.054344
60.9431899,0.2204547,-6.6261493,2.0502458
60.9731816,0.2424454,-6.605751,2.0460094
61.0031733,0.263378,-6.5842686,2.041531
61.033165,0.2832038,-6.5617613,2.0367095
61.0631568,0.30188,-6.5382923,2.03145
61.0931485,0.3193695,-6.5139275,2.0256682
61.1231402,0.3356411,-6.488735,2.0192935
61.153132,0.3506688,-6.4627833,2.0122722
61.1831237,0.3644311,-6.4361408,2.00457
61.2131154,0.3769104,-6.4088748,1.9961734
61.2431071,0.3880914,-6.3810503,1.9870914
61.2730989,0.3979605,-6.3527301,1.9773571
61.3030906,0.4065038,-6.3239746,1.9670284
61.3330823,0.4137054,-6.2948426,1.9561891
61.363074,0.4195464,-6.2653939,1.9449494
61.3930658,0.4240029,-6.2356942,1.9334436
61.4230575,0.4270468,-6.2058237,1.921932
61.4530492,0.4286496,-6.175893,1.9105191
61.483041,0.4287929,-6.1460049,1.8990408
61.5130327,0.4274567,-6.1158916,1.887465
61.5430244,0.4247163,-6.0861111,1.8744608
61.5730161,0.4208252,-6.056421,1.8558526
61.6030079,0.4166923,-6.0266984,1.8519813
61.6329996,0.4138799,-5.9969165,1.8498522
61.6629913,0.4107803,-5.967171,1.8459814
61.692983,0.4058617,-5.9375574,1.8459814
61.7229748,0.398989,-5.9085061,1.8459814
61.7529665,0.3902364,-5.8797103,1.8504386
61.7829582,0.37991,-5.8515708,1.8591004
61.81295,0.3681681,-5.8240303,1.8710093
61.8429417,0.3551213,-5.7970268,1.8854148
61.8729334,0.340905,-5.770603,1.9017609
61.9029251,0.3256333,-5.7447747,1.9196805
61.9329169,0.3094049,-5.7195413,1.9389393
61.9629086,0.2923081,-5.6948928,1.9593964
61.9929003,0.2744237,-5.6708119,1.980977
62.022892,0.2558274,-5.6472761,2.0036526
62.0528838,0.2365912,-5.6242577,2.0274264
62.0828755,0.2167843,-5.6017242,2.052323
62.1128672,0.1964735,-5.5796389,2.0783809
62.142859,0.1757233,-5.5579606,2.1056466
62.1728507,0.1545967,-5.5366448,2.134171
62.2028424,0.1331736,-5.5156618,2.1640065
62.2328341,0.1115014,-5.4949486,2.1952191
62.2628259,0.0896237,-5.4744395,2.2278595
62.2928176,0.0675964,-5.4540811,2.2619637
62.3228093,0.0454739,-5.4338192,2.2975638
62.352801,0.0233097,-5.4135998,2.3334455
62.3827928,0.0011562,-5.3933696,2.3687384
62.4127845,-0.0209286,-5.3730835,2.3679587
62.4427762,-0.0429092,-5.3526783,2.3363959
62.472768,-0.0647379,-5.3321057,2.306125
62.5027597,-0.0863665,-5.3113221,2.277014
62.5327514,-0.107748,-5.2902878,2.2489272
62.5627431,-0.1288366,-5.2689672,2.221726
62.5927349,-0.1495984,-5.2473192,2.1952256
62.6227266,-0.169992,-5.2253158,2.1692709
62.6527183,-0.1899726,-5.2029406,2.1436788
62.68271,-0.2095064,-5.1801738,2.1182876
62.7127018,-0.2285584,-5.1570042,2.093343
62.7426935,-0.2470763,-5.1334261,2.0694315
62.7726852,-0.2650027,-5.1094116,2.0464203
62.802677,-0.28231,-5.0848932,2.0241361
62.8326687,-0.298909,-5.0598959,2.0024881
62.8626604,-0.3147411,-5.0344124,1.9813616
62.8926521,-0.3297495,-5.0084403,1.960642
62.9226439,-0.3438794,-4.9819838,1.9402163
62.9526356,-0.357078,-4.955053,1.9199714
62.9826273,-0.3692948,-4.9276642,1.8997982
63.012619,-0.3804819,-4.8998391,1.8795937
63.0426108,-0.3905941,-4.8716046,1.8592644
63.0726025,-0.3995887,-4.8429925,1.8387293
63.1025942,-0.4074254,-4.8140389,1.8179634
63.132586,-0.4140657,-4.7847846,1.7969209
63.1625777,-0.4194722,-4.755275,1.7755571
63.1925694,-0.4236076,-4.7255618,1.7538518
63.2225611,-0.4264345,-4.6957046,1.7318165
63.2525529,-0.4279143,-4.6657753,1.7096047
63.2825446,-0.428008,-4.6358606,1.6873657
63.3125363,-0.4266583,-4.6057926,1.6652372
63.342528,-0.4238155,-4.5759232,1.6434452
63.3725198,-0.4194277,-4.5463139,1.6221381
63.4025115,-0.4134054,-4.516896,1.6009368
63.4325032,-0.4057244,-4.4878707,1.5795338
63.462495,-0.3965071,-4.4593911,1.5564096
63.4924867,-0.3863243,-4.4311785,1.5209236
63.5224784,-0.3772435,-4.4027066,1.5209236
63.5524701,-0.3705154,-4.3735671,1.5209236
63.5824619,-0.363059,-4.3446623,1.5604278
63.6124536,-0.3530339,-4.3164091,1.5636054
63.6424453,-0.3407303,-4.2888498,1.5741655
